longitude,latitude,annotation,,,,,,,,,,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-84.267882,46.592158,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267903,46.592149,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267918,46.592142,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267993,46.592129,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268036,46.592127,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2681,46.592118,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268129,46.592108,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268141,46.592106,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268153,46.592103,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268164,46.592101,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268154,46.592095,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268147,46.592094,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26814,46.592092,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268134,46.592091,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268127,46.59209,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26812,46.592088,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268113,46.592087,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268068,46.592089,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26805,46.592091,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268012,46.5921,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267993,46.592104,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267961,46.592107,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26794,46.592109,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267897,46.59211,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267884,46.592109,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26783,46.592123,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267797,46.592132,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267789,46.592137,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267793,46.592138,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267793,46.592133,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267775,46.592136,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267756,46.592137,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267751,46.592132,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267747,46.592124,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267742,46.592107,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267744,46.592096,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267747,46.592086,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267748,46.592082,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267748,46.592081,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267748,46.592081,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267748,46.592081,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267748,46.592081,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267748,46.592081,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267748,46.592081,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267748,46.592081,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267748,46.592081,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267823,46.592003,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26786,46.591975,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267897,46.591952,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267922,46.591938,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267938,46.59193,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267969,46.591909,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267985,46.591894,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268,46.591878,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26801,46.591838,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268016,46.591807,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268019,46.591801,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268005,46.591794,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267996,46.591779,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268003,46.591762,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268021,46.591753,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268042,46.591736,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268051,46.591729,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26806,46.591722,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268069,46.591711,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268073,46.591696,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268075,46.591681,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268081,46.591669,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26811,46.591648,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268118,46.59164,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268123,46.591609,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268123,46.591596,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268162,46.591569,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268177,46.591557,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268204,46.591542,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268206,46.59153,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268218,46.591516,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268241,46.591504,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268259,46.591475,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26826,46.591469,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26826,46.591434,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268258,46.591423,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268268,46.591395,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268262,46.591358,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268233,46.591328,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268221,46.591318,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26819,46.59131,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268179,46.591309,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268168,46.591309,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268148,46.591327,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268143,46.591337,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268138,46.591346,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268119,46.591358,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268108,46.591368,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26806,46.591389,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268044,46.591394,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268015,46.591414,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268001,46.591422,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267972,46.591443,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267963,46.59145,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267941,46.591473,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267916,46.591495,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267904,46.591502,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26786,46.591518,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267824,46.59153,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267767,46.591541,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267747,46.591544,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267691,46.591541,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267673,46.591539,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267627,46.591531,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267608,46.591528,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267565,46.591525,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26752,46.591519,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267475,46.591511,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267437,46.591501,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267391,46.591505,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267363,46.591511,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267342,46.591517,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267332,46.591513,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267298,46.591506,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267273,46.591481,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267254,46.591473,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267228,46.591438,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267205,46.591404,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267169,46.591355,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267153,46.591306,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267138,46.591255,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267123,46.591214,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267108,46.591177,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26708,46.591121,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267068,46.591074,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267055,46.591033,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267044,46.590976,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267042,46.590919,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267043,46.590866,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267043,46.590818,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267044,46.590776,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267044,46.590715,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267029,46.590639,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.267012,46.590581,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26701,46.590542,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.266995,46.590534,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.266988,46.590527,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.266981,46.590543,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.266974,46.590559,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.266979,46.590575,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.266982,46.59058,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26699,46.590584,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.266966,46.590588,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26695,46.590595,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.266934,46.590602,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.266917,46.590609,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.266901,46.590615,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.266884,46.590622,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.266868,46.590629,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.266852,46.590636,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.266835,46.590642,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.266819,46.590649,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.266803,46.590656,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.266786,46.590663,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26677,46.590669,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.266753,46.590676,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26671,46.590699,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.266677,46.590717,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.266636,46.590744,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26662,46.590753,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.266588,46.590785,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.266575,46.590797,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.266551,46.590825,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.266511,46.590856,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.266458,46.590885,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.266429,46.590907,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.266402,46.590945,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.266393,46.59096,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.266363,46.590994,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26634,46.591035,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.266322,46.591077,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.266307,46.591116,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.266287,46.591148,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.266264,46.591185,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.266237,46.591218,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.266146,46.591253,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.266071,46.591279,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26602,46.591298,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265974,46.591311,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26592,46.591321,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265864,46.591328,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26581,46.591334,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26576,46.591342,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26571,46.591344,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265659,46.591341,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265594,46.591338,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265526,46.59133,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265455,46.591314,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265379,46.591295,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265303,46.591281,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26523,46.591264,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265157,46.591248,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265097,46.591236,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265035,46.591227,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264977,46.591223,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264921,46.59122,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264869,46.59122,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26482,46.591223,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264769,46.591231,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264712,46.591245,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264651,46.591259,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264591,46.591265,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26453,46.591268,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264458,46.591251,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264394,46.591238,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264347,46.591225,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264295,46.591205,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264238,46.591177,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264186,46.591143,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26414,46.591108,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264101,46.591071,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264061,46.591035,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264017,46.591,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.263972,46.590966,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.263926,46.590929,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.263878,46.590893,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.263814,46.59086,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.263751,46.590832,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26369,46.590808,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.263639,46.590786,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.263594,46.59076,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.263552,46.590727,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.263503,46.590688,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.263451,46.590646,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.263401,46.590607,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.263351,46.590566,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.263299,46.590522,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.263243,46.590482,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.263187,46.590447,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26313,46.590421,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.263071,46.590404,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26301,46.590398,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.262945,46.590394,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.262884,46.59039,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.262839,46.590384,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26281,46.59038,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.262799,46.590377,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.262805,46.590372,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.262802,46.590369,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.262835,46.590364,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.262879,46.590359,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.262899,46.590358,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.262938,46.590355,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.262988,46.59035,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.263037,46.590346,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.263084,46.590342,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.263138,46.590335,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.263186,46.590328,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.263242,46.590326,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2633,46.590322,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.263364,46.59032,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.263434,46.59032,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.263505,46.59032,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.263575,46.590316,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.263648,46.590308,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26373,46.590302,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.263829,46.590297,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.263936,46.590294,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264038,46.590295,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264126,46.590294,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264195,46.590291,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26424,46.590286,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26428,46.590271,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26431,46.590241,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264315,46.590227,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264354,46.590198,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264376,46.590187,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26443,46.590168,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264489,46.590152,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264547,46.590139,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264629,46.590129,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264694,46.59012,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26473,46.590089,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264734,46.590053,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264723,46.590018,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264708,46.589991,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264708,46.589962,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264707,46.589912,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264718,46.589863,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264724,46.589811,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264745,46.589771,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264778,46.589736,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264823,46.589704,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264875,46.589682,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264914,46.589654,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.264951,46.589627,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265002,46.589635,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265024,46.589638,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265081,46.589645,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265149,46.589655,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265227,46.589665,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265279,46.589667,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265336,46.589677,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26536,46.589684,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265399,46.589701,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265431,46.589718,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265477,46.58974,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265517,46.589762,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265548,46.58979,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265553,46.589799,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265535,46.589808,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265512,46.589809,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265469,46.589806,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265413,46.589808,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26539,46.58981,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265296,46.589814,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26525,46.589823,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265241,46.589832,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265242,46.589842,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265262,46.589855,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265278,46.589863,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265304,46.589877,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265339,46.589897,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265365,46.589935,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265373,46.589952,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265381,46.58999,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26543,46.590056,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265464,46.590114,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26546,46.590168,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265446,46.590214,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265436,46.590256,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265428,46.590273,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265406,46.590301,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265365,46.590332,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26535,46.590343,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265318,46.590361,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265303,46.590367,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265262,46.590389,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265249,46.590396,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265209,46.590421,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265195,46.59043,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.265161,46.590447,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26515,46.590455,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
